id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
13937,55,61,65,,58,64,51,52,64,59,58,59,52,51,64,,,,51,55,80,66,,50,,71,57,50,4,Tafelbergweg,57
13938,57,70,61,59,58,54,57,59,57,45,58,61,61,60,59,69,61,45,,53,46,34,57,,,66,,50,4,Tafelbergweg,88
13939,60,70,62,63,60,53,59,58,62,52,61,62,65,62,61,67,68,59,,64,67,55,63,,,72,,50,4,Tafelbergweg,88
13940,53,59,68,,62,62,57,53,64,56,58,59,50,51,,65,,,50,51,72,70,,54,,67,59,50,4,Tafelbergweg,57
13941,46,62,39,,,,,63,,38,38,44,52,56,39,43,,34,,51,,,,54,,,,50,4,Abcouderstraatweg,23
13942,27,34,25,33,,,9,45,43,32,,4,27,29,,32,8,16,9,33,14,10,,37,,,,50,4,Abcouderstraatweg,46
13943,53,59,65,,59,62,55,57,65,56,57,57,53,55,,62,,,54,51,67,64,,53,,65,57,50,4,Tafelbergweg,57
13949,54,71,52,47,52,53,55,56,51,48,51,51,34,54,56,54,58,63,,64,68,53,56,,,63,,50,4,Tafelbergweg,88
13980,53,,50,53,55,59,54,51,,64,53,51,71,56,53,57,51,53,52,56,50,,47,63,,65,,50,4,Tafelbergweg,49
14001,10,,3,,,,15,,,,4,3,,,,,,19,5,,,,,,,,,30,4,Amstelzijde,15
14007,54,66,60,54,52,52,50,57,51,58,63,49,59,58,59,44,64,55,56,56,54,68,66,53,57,63,,50,3,Oranjebaan,106
14008,30,9,22,36,30,34,4,34,27,35,34,27,30,41,37,3,34,29,35,41,36,31,23,45,39,31,41,50,3,Oranjebaan,154
14009,49,55,49,52,41,49,41,45,51,38,48,48,47,28,50,46,50,54,47,46,54,55,53,52,55,50,,50,3,Oranjebaan,107
14014,21,,,,26,25,25,21,42,,28,,,,,,,27,21,,4,,,18,,,,30,4,Gijsbrecht van Aemstelstraat,14
14021,18,,20,11,,24,30,22,,13,,,23,,25,,,,,25,22,26,,27,,35,21,30,4,Dorpsstraat,25
14022,19,,20,11,,24,30,22,,13,,,19,,25,,,,,23,22,29,,24,,35,20,30,4,Dorpsstraat,27
14025,19,,20,18,,24,30,22,,13,,,19,,25,,,,,23,22,29,,23,,35,20,30,4,Dorpsstraat,27
14028,21,21,,,26,20,18,16,,,23,,,,,,,28,20,,4,,,22,,,,30,4,Gijsbrecht van Aemstelstraat,14
14029,60,63,66,57,61,71,58,67,59,67,64,61,62,59,65,,65,62,62,60,54,64,77,53,58,71,,50,3,Oranjebaan,98
14030,20,,18,17,,23,33,20,,13,,,22,,23,,,,16,24,24,30,,25,,35,22,30,4,Hoger Einde-Zuid,29
14032,25,,20,19,,22,36,25,,13,,,31,25,31,,,,22,29,22,35,,33,23,35,28,30,4,Hoger Einde-Zuid,29
14039,23,,,19,,,28,,,25,,,,20,,22,,23,,27,26,35,,28,,35,24,30,4,Dorpsstraat,17
14051,21,,,,,,,,,,,,,,25,,,,,25,25,41,,30,,35,26,30,4,Dorpsstraat,22
14055,20,,,2,,27,19,22,,25,,,25,,21,,,,,26,20,34,,30,,35,23,30,4,Dorpsstraat,21
14056,41,,,,,,,,,,,,,36,,40,,41,,31,,,,,,57,,50,4,Amstelslag,25
14058,42,,,,,,,,,,,,,3,3,5,46,32,,,50,,,,,42,47,50,4,Amstelslag,41
14060,24,,,,,,,,,,,,,,,,4,29,18,,,,,,,,16,30,4,Amstelzijde,15
14063,27,,,,,,,,,,,,,1,4,3,29,4,4,,17,,,,,33,42,50,4,Amstelslag,46
14065,34,,,,,,,,,,,,,13,,21,,17,,67,,,,,,73,,50,4,Amstelslag,29
14067,39,35,22,44,40,48,27,13,9,26,5,7,15,10,6,8,13,4,4,6,12,8,62,47,50,45,42,50,3,Oranjebaan,153
14068,14,9,13,16,12,19,11,7,8,11,9,24,8,6,11,9,10,4,7,6,7,11,56,56,46,20,45,50,3,Oranjebaan,151
14069,20,,19,15,,31,31,24,,14,,,27,,28,,,,,26,26,10,,31,,35,27,30,4,Dorpsstraat,22
14070,20,,9,,,,,,,,,7,19,7,,,,,,,,,,,,,,50,4,Amstelslag,15
14071,30,,,26,27,27,,,35,,,23,34,14,,17,,22,,,,,,,,,,50,4,Amstelslag,24
14080,32,,29,,,,25,,,,,30,18,,,,32,36,35,,,,,,,,32,30,4,Amsteldijk Zuid,19
14083,40,,,,46,,,,36,,,,,,,23,,34,,51,,32,56,,,,,30,4,Amsteldijk Noord,22
14084,37,,,48,37,48,24,41,35,34,,,,,,,37,40,,38,61,,,,38,,,30,4,Amsteldijk Noord,22
14085,35,,,,39,,,,39,,,,,,,29,,33,,59,,32,53,,,,,30,4,Amsteldijk Noord,21
14086,36,,,51,39,48,33,39,31,44,,,,,,,38,43,,36,62,,,,39,,,30,4,Amsteldijk Noord,21
14087,31,35,17,25,13,18,4,25,24,18,29,18,18,34,27,28,23,37,25,20,36,18,34,44,46,14,38,50,3,Burgemeester Stramanweg,115
14092,29,35,15,28,19,17,31,28,24,3,26,19,21,32,28,31,25,37,30,6,36,,30,46,46,14,38,50,3,Burgemeester Stramanweg,108
14097,59,59,62,52,52,18,59,57,40,57,59,56,56,52,43,65,59,69,69,59,61,56,,68,60,60,96,50,3,Burgemeester Stramanweg,102
14098,49,52,45,43,43,56,50,53,46,47,47,38,42,42,44,55,50,59,50,41,49,49,,60,60,50,109,50,3,Burgemeester Stramanweg,100
14103,21,23,17,25,13,19,6,3,11,8,5,6,11,19,24,25,38,44,49,25,30,20,48,52,51,33,55,50,3,Burgemeester Stramanweg,106
14104,66,72,69,72,67,65,9,4,,11,55,42,71,68,72,71,76,60,78,88,54,72,68,61,67,72,64,80,3,Burgemeester Stramanweg,108
14105,65,66,68,66,52,62,64,65,60,58,61,58,72,57,66,66,65,65,77,70,62,37,,69,60,72,77,80,3,Burgemeester Stramanweg,104
14106,34,,,43,23,48,18,36,20,8,,,,,,,31,38,,35,58,,,,36,,,30,4,Amsteldijk Noord,22
14107,37,,,,39,,,,29,,,,,,,29,,34,,49,,32,50,,,,,30,4,Amsteldijk Noord,21
14116,36,36,30,31,34,26,22,33,39,39,37,29,34,33,37,39,39,44,40,29,37,39,,40,39,41,49,50,3,Burgemeester Stramanweg,131
14117,34,36,35,27,20,25,30,8,39,38,21,28,36,29,25,16,37,40,33,35,54,35,43,43,46,14,38,50,3,Burgemeester Stramanweg,117
14126,33,,41,34,,37,42,41,13,,,,41,38,34,,,,30,34,31,10,,35,32,35,42,50,4,Hoger Einde-Zuid,33
14130,42,52,37,38,39,27,33,43,46,45,42,37,37,42,43,46,44,48,46,30,45,43,,47,39,49,109,50,3,Burgemeester Stramanweg,131
14134,33,35,35,30,24,23,35,10,37,38,29,25,38,34,25,23,37,38,33,35,54,35,43,43,47,14,38,50,3,Burgemeester Stramanweg,116
14135,38,52,34,32,35,26,30,30,44,44,41,30,34,39,41,39,40,45,37,28,40,39,,41,39,42,36,50,3,Burgemeester Stramanweg,131
14136,27,,,,16,,,,30,,,,,,,23,,29,,40,,32,40,,,,,30,4,Amsteldijk Noord,22
14137,13,,,9,1,18,13,3,13,2,,,,,,,8,10,,15,20,,,,7,,,30,4,Amsteldijk Noord,22
14138,23,,17,11,,,5,,24,,29,23,17,,13,,,12,13,,14,,,,,,,30,4,Amstelzijde,25
14145,33,13,15,34,32,33,28,31,28,34,31,24,31,28,38,39,33,36,32,34,34,28,38,45,39,36,39,50,3,Oranjebaan,154
14146,43,50,44,38,36,44,35,45,46,38,29,41,39,22,40,7,43,54,36,42,54,55,49,45,55,50,,50,3,Oranjebaan,107
14148,31,,35,30,,34,40,39,,13,,,35,30,34,,,,22,30,22,26,,35,32,35,39,50,4,Hoger Einde-Zuid,31
14154,35,38,26,31,23,25,29,28,42,38,2,36,24,26,28,5,32,40,16,32,54,35,38,45,47,29,38,50,3,Oranjebaan,117
14155,35,36,30,30,30,26,19,34,37,35,36,28,32,31,39,39,29,40,40,30,36,39,40,44,39,40,55,50,3,Oranjebaan,131
14162,22,,,,23,21,25,25,33,,28,,,,,,,28,16,,18,,,10,,,,30,4,Gijsbrecht van Aemstelstraat,13
14164,39,46,44,34,26,44,50,36,43,38,29,36,28,16,39,5,43,44,5,32,54,37,33,45,50,50,,50,3,Oranjebaan,116
14165,35,36,22,32,30,26,19,30,30,32,30,27,32,28,39,39,32,38,38,34,35,34,38,44,39,36,55,50,3,Oranjebaan,131
14166,47,82,56,68,38,50,58,22,52,43,65,57,67,78,49,43,60,44,76,81,38,70,44,64,53,54,33,80,3,Burgemeester Stramanweg,126
14216,34,31,,32,39,,13,31,,,29,36,32,38,33,38,27,37,34,,50,42,,39,40,,49,50,4,Galileïplantsoen,55
14217,34,28,22,45,25,,38,34,37,37,44,,31,13,,29,43,,,29,40,44,40,33,,43,37,50,4,Galileïplantsoen,61
14265,54,,,68,55,48,51,59,55,,,,,,,,53,51,,57,74,,,,60,,,60,4,Amsteldijk Noord,16
14266,50,,,,71,,,,68,,,,,,,67,,,,73,,38,70,,,,,60,4,Amsteldijk Noord,13
14271,47,,,60,53,48,23,49,50,39,,,,,,,50,47,,46,74,,,,47,,,60,4,Amsteldijk Noord,17
14272,43,,,,50,,,,52,,,,,,,52,,,,40,,36,49,,,,,60,4,Amsteldijk Noord,16
14277,50,,,,64,,,,71,,,,,,,59,,,,54,,37,71,,,,,60,4,Amsteldijk Noord,14
14278,53,,,66,57,48,45,56,56,55,,,,,,,53,51,,56,78,,,,62,,,60,4,Amsteldijk Noord,17
14291,37,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,69
14306,41,,,,,,,21,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,44
14322,39,16,26,23,38,,41,36,37,41,43,,38,44,,59,,,,39,45,51,,39,,47,34,50,4,Galileïplantsoen,58
14323,41,32,,40,29,,,46,,,45,42,39,41,,47,38,41,,,52,36,,46,50,,46,50,4,Galileïplantsoen,48
14324,39,28,20,27,38,,44,40,38,42,43,,38,42,,59,,,,43,45,51,,38,,47,32,50,4,Galileïplantsoen,58
14325,41,28,,40,19,,,42,,,45,38,38,37,,47,17,40,,,52,36,,46,44,,46,50,4,Galileïplantsoen,49
14328,38,10,27,23,47,,37,37,37,41,44,,24,45,,59,,,,42,45,50,11,39,,47,36,50,4,Galileïplantsoen,62
14341,39,,,,,,,,,,,25,22,,,,,,,,31,27,,,,,,50,4,Galileïplantsoen,58
14343,39,,,,,,,,,,,,23,,,,,,,,,,,,,,,50,4,Galileïplantsoen,48
14376,40,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,64
14378,39,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,53
14422,40,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,53
14450,40,,,,,,,,,,,,16,,,,,,,,,,,,,,,50,4,Galileïplantsoen,64
14464,40,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Galileïplantsoen,47
14467,32,35,39,,,25,,,,27,37,36,,33,,,,30,23,41,33,,39,,,,,50,4,Jacob van Ruisdaelweg,31
14468,33,38,40,34,29,42,8,55,33,44,51,5,11,33,43,39,,38,32,32,36,31,,34,28,,,50,4,Jacob van Ruisdaelweg,24
14526,27,,22,29,,27,,51,24,,,,,,43,21,,31,32,2,36,27,,36,26,,,50,4,Sluisplein,13
14527,26,34,34,,,26,,,,,27,22,,31,,,,29,29,22,,,35,,,,22,50,4,Sluisplein,25
14531,33,37,34,,,32,,,,39,29,29,,55,,,,35,33,44,30,,45,,,,,50,4,Jacob van Ruisdaelweg,30
14532,36,,,,,,,,,,,,,,43,41,,39,34,28,39,30,,42,28,,,50,4,Jacob van Ruisdaelweg,25
14551,26,,,,,,,,,,,,,,43,31,,36,29,5,36,29,,40,25,,,50,4,Jacob van Ruisdaelweg,20
14553,29,,,,,,,,,,,,,37,,,,36,34,32,,,37,,,,,50,4,Jacob van Ruisdaelweg,28
14569,37,42,17,30,28,47,66,14,34,64,47,52,5,30,49,71,56,46,43,42,45,15,30,46,63,71,82,80,3,Burgemeester Stramanweg,104
14571,25,,10,22,24,28,,21,29,,13,19,39,25,43,26,,,35,40,24,29,25,,23,48,,50,4,Jacob van Ruisdaelweg,53
14573,56,55,55,72,51,59,8,22,,36,63,61,65,51,63,68,62,44,78,75,54,75,47,64,57,53,53,80,3,Burgemeester Stramanweg,107
14574,12,,,,,,,,,,,,,9,60,,,8,5,34,,,8,14,,,,50,4,Jacob van Ruisdaelweg,19
14577,32,,,,,,,,,,,,,27,,31,,42,7,,,,,,,31,34,50,4,AnonymousRoadnl14132643,42
14580,27,,25,24,26,30,,13,32,,25,23,37,35,43,26,,,41,42,28,32,22,,19,48,,50,4,Jacob van Ruisdaelweg,55
14584,29,,,,,,,,,,,,,31,21,33,,29,19,34,,,19,18,,24,35,50,4,Jacob van Ruisdaelweg,58
14589,24,,,,,,,,,,,,,26,21,33,,28,14,34,,,10,15,,24,34,50,4,Jacob van Ruisdaelweg,59
14610,25,,41,,38,,40,36,,44,14,21,,28,43,21,,38,33,30,36,22,27,25,16,39,44,50,4,AnonymousRoadnl14132632,54
14613,29,,,,,,,,,,,,,28,,33,,32,19,35,30,,32,,,39,44,50,4,AnonymousRoadnl14132632,58
14628,24,,19,,16,,28,32,,,17,13,,19,43,27,,30,30,30,33,22,27,,38,48,,50,4,AnonymousRoadnl14132632,54
14637,28,30,29,,23,14,28,,,26,23,33,,30,,33,,30,19,34,14,,31,21,,36,42,50,4,AnonymousRoadnl14132632,59
14648,39,47,42,32,31,28,63,22,27,64,54,52,22,14,43,71,60,46,62,46,19,28,21,65,62,71,76,80,3,Burgemeester Stramanweg,104
14659,30,82,55,63,46,13,39,12,29,31,31,61,63,76,49,26,50,44,76,89,22,54,16,65,53,33,30,80,3,Burgemeester Stramanweg,126
14660,30,47,42,63,37,13,39,22,29,31,31,61,63,35,49,26,50,44,35,34,22,54,8,65,53,33,30,80,3,Burgemeester Stramanweg,145
14663,58,51,63,53,46,50,66,58,57,61,59,59,59,58,59,58,64,56,66,62,39,6,4,60,64,68,59,80,3,Burgemeester Stramanweg,128
14664,40,35,43,70,44,13,39,21,,31,65,61,65,35,58,63,50,44,76,40,54,70,21,65,53,25,30,80,3,Burgemeester Stramanweg,107
14665,21,,,33,24,35,,24,30,,24,22,37,,,26,,,24,36,22,,19,,13,48,,50,4,Jacob van Ruisdaelweg,38
14666,44,52,41,41,35,47,66,45,48,64,47,52,40,41,50,71,65,46,63,47,45,9,32,46,64,71,86,80,3,Burgemeester Stramanweg,87
14667,12,35,6,,30,8,,,,,32,2,,9,60,,,8,5,34,,,8,14,,,,50,4,Jacob van Ruisdaelweg,19
14670,41,44,23,41,35,47,66,41,48,64,47,52,40,41,50,71,65,46,59,47,45,9,32,46,64,71,86,80,3,Burgemeester Stramanweg,87
14673,37,,,51,44,48,29,27,27,36,,,,,,,44,42,,31,62,,,,32,,,30,4,Amsteldijk Noord,17
14674,36,,,,34,,,,36,,,,,,,38,,,,52,,34,38,,,,,30,4,Amsteldijk Noord,16
14693,27,18,31,28,8,9,23,30,20,28,33,,32,,,9,8,,,29,40,12,41,43,,41,7,50,4,Hugo de Vrieslaan,66
14694,18,23,14,28,12,6,,26,15,,27,23,21,7,25,30,13,25,31,,,19,5,36,19,27,32,50,4,Hugo de Vrieslaan,67
14698,13,6,35,32,14,,31,14,25,26,11,,8,,,14,10,,,12,40,6,41,43,,25,9,50,4,Wethouder Frankeweg,61
14699,24,11,25,31,31,,,33,15,,27,23,35,15,31,33,33,30,35,,33,31,,36,34,29,35,50,4,Wethouder Frankeweg,69
14713,40,,,44,48,,,35,37,,40,42,39,,20,45,44,47,41,,,42,58,47,48,49,49,50,4,Hugo de Vrieslaan,69
14714,46,43,44,62,46,48,59,44,44,40,40,,49,,48,50,49,,49,49,40,55,,45,,35,50,50,4,Hugo de Vrieslaan,76
14737,31,22,40,32,,43,37,44,19,,25,21,35,,45,30,20,21,,38,,16,47,,,41,,50,4,Middenweg,74
14740,13,15,15,9,,15,22,,16,60,,19,29,,10,,24,,,,39,,9,,,41,48,50,4,Middenweg,46
14744,14,,,15,10,,,11,23,,21,16,5,,8,9,12,15,28,,,11,10,33,13,31,14,50,4,Hugo de Vrieslaan,71
14745,33,26,34,39,39,29,13,34,30,18,37,,36,,31,28,30,,33,42,40,35,,42,,34,38,50,4,Hugo de Vrieslaan,76
14987,38,,31,34,38,,,45,22,,32,40,42,,35,43,42,40,42,,42,47,46,51,40,47,46,50,4,Hugo de Vrieslaan,66
14988,22,24,15,29,23,25,25,35,21,25,35,,20,,22,24,24,23,39,29,40,25,55,33,,,,50,4,Hugo de Vrieslaan,74
15000,74,,,,,,,,,,,,,16,,,,,,,,,,,,,,80,2,Gooiseweg,654
15021,60,56,52,51,29,16,8,8,6,7,6,7,6,7,7,7,6,7,9,61,71,67,66,78,70,57,59,80,2,Gooiseweg,495
15024,41,,,,,,,,51,,,37,12,,14,33,,,,,,,,3,46,7,,50,4,Middenweg,71
15026,39,,,,44,42,,43,,18,42,30,24,35,38,25,42,,40,,,,,,,,32,50,4,Middenweg,36
15033,32,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,Middenweg,36
15034,26,,,,33,,,38,1,,,,,,25,,,,,,,,,,,,,30,4,Tureluurweg,15
15035,24,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,Tureluurweg,24
15040,19,,,,24,,,28,,1,,,,,14,,,,,,,,,,,,,30,4,Tureluurweg,15
15041,22,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,Tureluurweg,25
15043,92,21,20,,,,18,,,,,11,,,,,25,,,,,,,,,,,100,0,AnonymousRoadnl10156180,1036
15046,89,,,,,,,,,,,,,,,,,,,,24,,,,,,,100,0,AnonymousRoadnl10156247,1480
15048,96,7,17,,,,17,,,,,4,,,,,20,,,14,,,,,,,,100,0,A1,2495
15060,87,29,28,,,52,40,33,19,,,47,44,,48,49,39,24,,43,,11,36,,,41,,100,0,AnonymousRoadnl10156180,1035
15061,37,99,92,85,82,84,88,89,78,53,82,78,99,103,96,104,92,88,90,68,93,84,85,92,84,94,94,50,4,Middenweg,72
15063,48,,,47,44,43,,31,,,60,54,45,,,,,,,,,,,2,,7,,60,4,Amsteldijk Zuid,33
15066,49,,48,,55,49,46,47,44,,47,,,,,,,,,,,,,,,,,60,4,Amsteldijk Zuid,31
15069,17,27,21,,,,28,,,,,24,,,,,30,,,,,,,,,,,30,4,Tureluurweg,18
15074,28,,,,33,,,34,,,,,,,25,,,,,,,,,,,,,30,4,Tureluurweg,11
15075,28,15,47,29,,54,29,,23,44,,42,22,,49,,23,,,,49,,52,,,42,,30,4,Tureluurweg,23
15076,33,28,,,,,30,29,,30,,31,,27,,,,,,,,,,,,,,50,4,Middenweg,34
15086,36,25,47,46,,49,25,,34,53,,43,22,,44,,38,,,,49,,43,,,40,27,50,4,Middenweg,47
15089,33,27,24,35,,43,39,20,19,,,47,44,,47,48,39,9,,44,,16,37,,,41,,50,4,Middenweg,76
15092,30,,,,,,,,23,6,,,,,,,,,,,,,,,,,,30,4,Tureluurweg,24
15093,43,37,,,,,37,34,,25,,35,,33,,,,,,,,,,,,,,80,3,Provincialeweg,130
15095,30,,,14,,,,,,,,14,,,,,,,,,,,,,,,,30,4,Tureluurweg,12
15096,44,,,,38,,,49,,,,,,,29,,,,,,,,,,,,,80,3,Provincialeweg,97
15101,39,,,,,,,,1,,,,,,,,,,,,,,,,,,,50,3,Elsrijkdreef,118
15103,45,43,40,42,14,45,,,47,31,49,,,43,41,39,32,,56,37,,40,30,,,41,53,50,4,Langbroekdreef,197
15105,33,37,34,30,39,38,42,38,34,18,24,29,34,3,5,15,27,13,9,10,9,10,20,25,27,49,52,50,3,Elsrijkdreef,81
15106,12,39,46,44,39,40,31,,41,49,45,26,41,54,42,43,52,,,27,40,44,,,,63,46,50,4,Langbroekdreef,114
15111,31,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,Tureluurweg,24
15115,32,,,,,,,,,,,,,,,,,21,,,,,,,,,,30,4,Tureluurweg,11
15119,32,,,,,,,,,,,,,,,,,25,,,,,,,,,,30,4,Tureluurweg,24
15123,32,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,Tureluurweg,12
15132,39,,,,,,,,,,,,,,,,,28,,,,,,,,,,50,4,Middenweg,76
15162,80,,,17,,,,,,,,,,,,,,,,,,,,,,,13,70,0,AnonymousRoadnl10156247,1485
15203,43,29,40,49,,46,47,56,19,,46,45,45,,47,47,43,59,,46,,44,42,,,41,,50,4,Middenweg,76
15222,21,15,22,15,,33,17,,19,57,,19,29,,22,,6,,,,44,,32,,,41,48,50,4,Middenweg,45
15350,30,24,23,40,31,,34,40,37,9,43,,37,,,44,38,,,34,39,40,41,34,,39,40,50,4,Wethouder Frankeweg,56
15352,31,35,31,28,40,,,31,15,,33,28,33,45,37,29,37,40,31,,48,42,,31,38,32,44,50,4,Wethouder Frankeweg,69
15368,40,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,Provincialeweg,131
15370,45,,,,,,,,,,,21,,,,,,,,,,,15,,,,,70,3,Provincialeweg,130
15372,50,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,Provincialeweg,97
15375,39,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Daalwijkdreef,79
15378,46,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Daalwijkdreef,116
15381,36,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Elsrijkdreef,80
15384,32,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Daalwijkdreef,79
15387,45,,22,,18,,,,15,,,,24,,,14,,,,,,,,30,,20,,50,3,Daalwijkdreef,116
15393,31,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,Elsrijkdreef,82
15397,38,41,37,41,44,43,44,48,49,44,40,36,40,,42,43,43,44,48,42,41,47,33,45,,,40,50,3,Daalwijkdreef,116
15413,57,,,,25,,,,,,,,,,,,,,,34,,,,,,,,80,3,Provincialeweg,96
15415,51,,,,,,,,,,,,,,16,,,,,,,,,,,,,80,3,Provincialeweg,128
15416,60,53,69,65,55,67,53,70,57,65,70,,60,,49,62,,,58,58,55,47,63,,,,61,80,3,Provincialeweg,74
15417,54,54,72,52,55,54,44,53,44,43,49,62,28,50,61,59,59,54,60,69,47,,,49,,,,80,3,Provincialeweg,97
15418,30,32,28,31,42,24,30,31,22,21,42,43,19,28,44,25,29,35,25,29,36,,,51,,,,80,3,Provincialeweg,97
15427,31,30,28,41,48,18,43,33,30,,,33,48,43,43,,49,46,44,25,32,,,,,,,80,3,Provincialeweg,93
15428,30,26,34,37,37,23,30,33,40,30,33,42,33,37,39,38,41,35,43,14,39,,,51,,,,80,3,Provincialeweg,73
15429,20,19,13,39,39,8,31,,,,,28,29,,7,,40,6,44,18,,,,,,,,80,3,Provincialeweg,70
15430,57,53,62,64,59,64,49,60,54,65,66,,62,,49,62,,,59,59,51,47,61,,,,60,80,3,Provincialeweg,74
15431,31,26,33,38,32,23,30,34,41,30,33,34,29,35,38,38,36,38,40,15,39,,,78,,,23,80,3,Provincialeweg,142
15433,40,41,36,41,35,42,30,39,42,38,35,34,35,40,41,42,41,38,43,46,44,,,78,,,33,80,3,Provincialeweg,142
15434,41,48,14,58,49,60,47,58,51,56,65,28,53,,7,51,39,7,51,45,50,47,60,,,,58,80,3,Provincialeweg,144
15435,82,92,88,79,77,73,78,82,72,71,80,71,93,98,92,98,93,84,84,70,92,84,80,90,83,87,94,100,0,AnonymousRoadnl10156180,1038
15436,70,71,72,79,77,72,16,22,22,71,76,74,62,12,28,18,66,80,86,75,77,73,75,79,79,75,75,70,0,AnonymousRoadnl10156172,1142
15437,52,54,,54,48,36,56,48,53,54,56,53,64,54,70,65,,,,66,,,,52,52,69,,50,4,Rijnkade,93
15438,50,44,49,52,,54,58,51,62,69,57,,59,,59,62,,33,45,63,,,,,,68,,50,4,Rijnkade,80
15439,101,103,103,98,102,102,98,100,100,103,105,104,102,98,98,100,99,103,106,107,104,104,103,100,102,85,110,100,0,Ringweg-Oost,1110
15440,78,80,78,86,85,80,24,31,56,79,86,82,78,52,59,47,79,82,92,87,91,84,89,85,90,80,82,100,0,AnonymousRoadnl10156172,1142
15441,92,95,89,84,79,72,81,87,98,98,96,89,92,93,91,99,96,102,102,92,103,101,108,100,94,96,104,100,0,Ringweg-Oost,1145
15443,80,83,82,83,85,80,89,86,89,86,83,88,87,87,84,85,90,89,83,87,89,86,84,80,87,80,83,70,0,AnonymousRoadnl10156247,1486
15445,82,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,AnonymousRoadnl10156180,1035
15449,39,39,36,47,,41,43,39,40,54,44,,44,,45,41,,35,28,43,,,,,,45,,50,4,Rijnkade,78
15450,92,31,,41,35,29,43,40,39,41,38,38,51,36,69,,,,47,43,,,,50,27,38,,100,0,Ringweg-Oost,1142
15451,36,94,89,88,81,75,81,87,99,98,96,88,93,91,91,100,95,102,101,91,104,101,109,101,93,98,101,50,4,Rijnkade,88
15452,80,82,78,87,85,82,32,26,67,80,88,83,79,50,60,66,79,84,99,90,91,84,94,85,92,86,86,100,0,AnonymousRoadnl10156172,1143
15453,92,94,89,90,81,77,81,87,98,97,97,85,93,91,91,100,95,102,98,92,104,102,106,98,93,97,100,100,0,Ringweg-Oost,1142
15454,83,86,79,89,89,83,37,28,74,83,89,86,81,46,69,69,80,88,102,93,91,88,96,92,95,87,88,100,0,AnonymousRoadnl10156172,1143
15455,50,47,48,51,,55,55,50,57,67,58,,57,,56,62,,38,44,62,,,,,,60,,50,4,Rijnkade,81
15456,100,51,,54,47,35,56,48,53,54,53,52,64,53,70,69,,,,64,,,,52,51,60,,100,0,Ringweg-Oost,1109
15457,51,101,101,97,101,101,92,96,98,102,106,104,100,97,91,97,98,105,104,109,103,104,103,102,101,84,108,50,4,Rijnkade,92
15458,78,77,81,,,,82,81,83,68,81,93,83,96,90,,100,,,70,84,85,,79,,,,100,0,A10,56
15459,94,93,90,93,96,93,71,77,86,97,99,95,91,92,86,91,87,97,103,100,99,99,102,98,100,90,94,100,0,Ringweg-Oost,2251
15464,31,,49,58,52,42,71,,44,43,,,,,41,42,,,,42,,,,,,,39,50,4,Verlengde Rijnkade,85
15465,29,31,,26,30,31,28,34,26,34,35,31,42,41,47,33,,,,38,,,,52,25,51,,50,4,Verlengde Rijnkade,88
15467,35,,,,,54,,,39,,,,,,,49,,,,,,,,,,,,50,4,Rijnkade,88
15469,34,,43,58,50,42,,,,,,,,,,48,,,,39,,,,,,,39,50,4,Rijnkade,86
15470,49,50,50,53,,55,62,50,64,67,57,,59,,59,64,,37,42,62,,,,60,,67,,50,4,Rijnkade,80
15471,81,55,,56,49,37,54,46,52,53,55,53,62,53,70,62,,,,68,,,,52,51,69,,100,0,A10,56
15472,51,65,84,,,,73,81,74,69,84,97,96,91,84,,104,,,73,93,88,,80,,,,50,4,Rijnkade,92
15474,43,49,46,48,,45,54,46,54,59,51,,55,,60,51,,36,33,52,,,,58,,53,,50,4,Rijnkade,82
15475,46,45,,49,46,39,49,44,50,45,41,45,53,48,48,54,,,,60,,,,52,43,54,,50,4,Rijnkade,87
15480,26,,,,,30,,,22,,,,,17,,,,23,,,,26,,,,,,50,4,Amstellandlaan,17
15481,29,,19,,,30,27,,,,,,,26,,,,,,,,24,,,,,,50,4,Amstellandlaan,19
