id,segment id,length,frc,speedlimit,streetname,geom,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,base_hits
17149,-15280002661333,36.03,3,50,Dolingadreef,,33.00,5.00,27.00,23.00,22.00,29.00,31.00,24.00,14.00,8.00,16.00,13.00,9.00,18.00,31.00,,25.00,,20.00,38.00,34.00,,32.00,,35.00,,38,96
17150,15280002661369,9.40,3,50,Dolingadreef,,41.00,,33.00,40.00,24.00,37.00,40.00,,42.00,49.00,36.00,27.00,,32.00,42.00,40.00,54.00,49.00,,45.00,,43.00,51.00,47.00,33.00,36.00,,93
17153,-15280002661334,6.35,3,50,Dolingadreef,,38.00,13.00,34.00,21.00,29.00,28.00,41.00,28.00,17.00,9.00,17.00,14.00,9.00,20.00,36.00,,36.00,,29.00,49.00,43.00,,32.00,,34.00,,38,96
17156,15280049563196,219.88,3,130,AnonymousRoadnl13153899,,65.00,69.00,63.00,66.00,65.00,63.00,68.00,63.00,66.00,59.00,70.00,61.00,60.00,64.00,67.00,73.00,64.00,67.00,63.00,66.00,59.00,70.00,67.00,64.00,,,61,379
17157,15280001180977,141.09,4,50,Van Nijenrodeweg,,48.00,47.00,57.00,50.00,46.00,60.00,42.00,55.00,54.00,46.00,50.00,46.00,48.00,29.00,18.00,4.00,4.00,2.00,5.00,11.00,32.00,32.00,16.00,45.00,,24.00,,114
17158,15280049804586,106.04,3,80,AnonymousRoadnl13153896,,18.00,7.00,11.00,14.00,18.00,17.00,33.00,10.00,12.00,5.00,8.00,7.00,6.00,51.00,51.00,55.00,50.00,73.00,50.00,52.00,48.00,50.00,,,,,,288
17159,15280002238735,41.37,3,80,Burgemeester Stramanweg,,53.00,57.00,48.00,56.00,55.00,39.00,19.00,40.00,48.00,49.00,50.00,36.00,51.00,50.00,56.00,56.00,58.00,59.00,64.00,55.00,56.00,72.00,59.00,58.00,,58.00,53,483
17160,15280049593698,104.70,4,50,Europaboulevard,,51.00,51.00,46.00,31.00,62.00,51.00,48.00,38.00,53.00,47.00,47.00,58.00,,54.00,60.00,70.00,54.00,64.00,,,69.00,54.00,24.00,50.00,66.00,77.00,55,91
17161,15280002275168,11.64,4,50,Europaboulevard,,52.00,52.00,53.00,21.00,59.00,52.00,48.00,50.00,56.00,47.00,47.00,59.00,,57.00,61.00,59.00,59.00,62.00,65.00,58.00,57.00,72.00,66.00,59.00,,74.00,59,91
17162,15280002238738,42.11,3,80,Burgemeester Stramanweg,,59.00,59.00,58.00,58.00,63.00,50.00,12.00,44.00,53.00,55.00,55.00,53.00,51.00,61.00,61.00,69.00,54.00,66.00,,,73.00,,18.00,48.00,69.00,77.00,58,478
17163,15280001180975,12.18,4,50,Europaboulevard,,51.00,36.00,56.00,48.00,,49.00,48.00,64.00,41.00,,44.00,,70.00,41.00,35.00,6.00,5.00,7.00,6.00,18.00,48.00,51.00,49.00,60.00,53.00,45.00,,86
17164,15280002790604,110.26,4,50,AnonymousRoadnl14153914,,47.00,44.00,47.00,42.00,43.00,41.00,43.00,41.00,14.00,8.00,29.00,42.00,40.00,54.00,58.00,53.00,35.00,51.00,,47.00,51.00,49.00,79.00,,60.00,17.00,51,434
17167,-15280049568885,112.91,3,50,Burgemeester Stramanweg,,60.00,55.00,63.00,55.00,57.00,49.00,50.00,56.00,56.00,45.00,48.00,46.00,49.00,,,,,,,,,,,,,,,107
17171,15280002275167,14.61,4,50,Europaboulevard,,52.00,52.00,53.00,39.00,59.00,52.00,48.00,50.00,56.00,47.00,48.00,59.00,,62.00,61.00,58.00,59.00,65.00,65.00,60.00,64.00,72.00,66.00,62.00,,74.00,60,91
17173,15280002275161,181.41,4,50,Europaboulevard,,47.00,41.00,53.00,47.00,,44.00,48.00,58.00,44.00,,41.00,,60.00,,,,,,,,,,,,,,,88
17177,15280049685918,53.48,3,130,AnonymousRoadnl13153899,,75.00,81.00,74.00,78.00,74.00,75.00,80.00,70.00,78.00,65.00,76.00,71.00,76.00,,,,,,,,,,,,,,,383
17180,15280049547295,149.46,4,50,AnonymousRoadnl14153914,,42.00,38.00,39.00,38.00,30.00,37.00,37.00,37.00,13.00,7.00,17.00,28.00,33.00,,,,22.00,,,,,,,,,,,433
17220,15280049804585,130.99,3,100,AnonymousRoadnl13153896,,48.00,36.00,13.00,22.00,21.00,11.00,9.00,16.00,17.00,7.00,10.00,19.00,14.00,,,,,,,,,,,,,19.00,,288
17189,15280002239305,13.50,3,80,Burgemeester Stramanweg,,38.00,34.00,38.00,35.00,34.00,36.00,37.00,34.00,25.00,21.00,26.00,34.00,37.00,,,,,,,,,,,,,,,615
17190,15280049593691,8.28,4,50,Europaboulevard,,37.00,33.00,46.00,39.00,44.00,49.00,49.00,38.00,31.00,26.00,34.00,32.00,14.00,7.00,,,,,35.00,,,,,,,,,191
17192,15280001180771,11.49,4,50,Europaboulevard,,48.00,28.00,47.00,,,46.00,49.00,47.00,41.00,,47.00,,56.00,60.00,53.00,56.00,34.00,41.00,,53.00,53.00,49.00,47.00,,36.00,34.00,47,80
17193,15280002662191,57.31,4,50,Van Nijenrodeweg,,37.00,41.00,34.00,46.00,,36.00,41.00,28.00,36.00,46.00,38.00,,25.00,,3.00,,30.00,,,,3.00,,,,,,,66
17195,15280002664741,108.13,4,50,Van Nijenrodeweg,,49.00,50.00,52.00,49.00,,55.00,52.00,45.00,39.00,46.00,49.00,,44.00,38.00,34.00,15.00,7.00,2.00,13.00,29.00,33.00,60.00,50.00,57.00,52.00,32.00,78,66
17196,15280002239306,49.30,3,50,Burgemeester Stramanweg,,43.00,39.00,40.00,38.00,36.00,39.00,40.00,36.00,29.00,20.00,37.00,37.00,42.00,49.00,57.00,,,57.00,,43.00,,49.00,,53.00,47.00,51.00,,545
17197,15280002664740,34.20,4,50,Van Nijenrodeweg,,44.00,49.00,45.00,47.00,,48.00,45.00,34.00,41.00,46.00,43.00,,34.00,5.00,3.00,45.00,40.00,38.00,6.00,,,45.00,36.00,,,,,66
17198,15280000351259,13.91,3,80,AnonymousRoadnl13153899,,36.00,12.00,60.00,5.00,46.00,39.00,47.00,40.00,,11.00,2.00,35.00,36.00,44.00,47.00,,,41.00,,42.00,,42.00,,52.00,34.00,50.00,,87
17199,15280001922682,15.50,4,50,Europaboulevard,,48.00,5.00,47.00,30.00,,46.00,48.00,47.00,41.00,,46.00,,56.00,54.00,44.00,54.00,32.00,42.00,51.00,54.00,,61.00,,39.00,,41.00,66,88
17200,15280002734380,111.22,3,80,Burgemeester Stramanweg,,50.00,60.00,46.00,47.00,55.00,39.00,38.00,48.00,52.00,40.00,52.00,54.00,52.00,60.00,53.00,55.00,34.00,44.00,,53.00,46.00,49.00,47.00,,39.00,34.00,46,236
17201,15280001339262,10.01,4,50,Europaboulevard,,35.00,27.00,46.00,39.00,44.00,49.00,49.00,38.00,31.00,26.00,21.00,26.00,13.00,31.00,33.00,7.00,16.00,14.00,30.00,26.00,36.00,27.00,28.00,47.00,,12.00,,194
17202,-15280000351258,13.28,3,80,AnonymousRoadnl13153896,,30.00,32.00,30.00,31.00,31.00,32.00,32.00,29.00,29.00,20.00,32.00,27.00,29.00,42.00,29.00,75.00,54.00,64.00,39.00,11.00,45.00,36.00,60.00,52.00,63.00,77.00,60,252
17203,15280002664736,83.98,4,50,Van Nijenrodeweg,,26.00,12.00,32.00,35.00,28.00,32.00,34.00,29.00,31.00,27.00,31.00,11.00,20.00,46.00,45.00,44.00,44.00,42.00,47.00,45.00,40.00,52.00,49.00,46.00,,,42,113
17204,15280049563194,83.18,3,130,AnonymousRoadnl13153899,,44.00,39.00,45.00,43.00,46.00,42.00,52.00,44.00,45.00,44.00,50.00,44.00,51.00,32.00,20.00,38.00,35.00,19.00,43.00,21.00,37.00,32.00,,,,,,378
17205,15280001180783,23.19,4,50,Van Nijenrodeweg,,20.00,17.00,32.00,22.00,17.00,25.00,35.00,34.00,31.00,10.00,15.00,20.00,9.00,54.00,42.00,49.00,16.00,28.00,34.00,48.00,,58.00,,,,13.00,68,104
17206,15280000351158,14.76,3,80,Burgemeester Stramanweg,,42.00,58.00,19.00,46.00,40.00,47.00,45.00,41.00,30.00,37.00,46.00,48.00,43.00,33.00,18.00,,31.00,9.00,34.00,11.00,32.00,25.00,,,,,,199
17207,15280001922683,116.99,4,50,Europaboulevard,,49.00,2.00,50.00,45.00,,46.00,47.00,59.00,41.00,,43.00,,62.00,,,,,,,,,,,,,,,84
17210,15280049593699,15.27,4,50,Europaboulevard,,52.00,49.00,46.00,47.00,59.00,49.00,49.00,42.00,40.00,45.00,47.00,71.00,,40.00,37.00,15.00,9.00,5.00,21.00,38.00,51.00,60.00,56.00,57.00,59.00,58.00,75,90
17211,15280002239304,46.44,3,50,Burgemeester Stramanweg,,52.00,46.00,47.00,48.00,45.00,43.00,43.00,42.00,38.00,20.00,42.00,40.00,42.00,53.00,59.00,75.00,56.00,64.00,,,68.00,52.00,60.00,52.00,63.00,77.00,52,546
17212,15280002664735,110.32,4,50,Van Nijenrodeweg,,46.00,48.00,50.00,47.00,44.00,55.00,45.00,55.00,49.00,47.00,48.00,44.00,38.00,44.00,36.00,18.00,9.00,5.00,11.00,34.00,56.00,56.00,63.00,62.00,63.00,58.00,66,115
17213,-15280002141052,104.55,3,50,Burgemeester Stramanweg,,55.00,52.00,52.00,49.00,50.00,46.00,47.00,46.00,30.00,23.00,36.00,44.00,44.00,49.00,49.00,48.00,48.00,52.00,66.00,53.00,46.00,47.00,,,,,,543
17214,15280002609654,135.72,4,50,Van Nijenrodeweg,,50.00,41.00,54.00,52.00,,56.00,53.00,52.00,40.00,48.00,51.00,,43.00,29.00,37.00,7.00,7.00,8.00,9.00,24.00,59.00,66.00,60.00,53.00,,49.00,,67
17215,15280049685916,24.78,3,100,AnonymousRoadnl13153896,,53.00,52.00,30.00,46.00,27.00,26.00,30.00,16.00,19.00,9.00,13.00,13.00,24.00,48.00,55.00,,,58.00,,47.00,,48.00,,44.00,51.00,51.00,,287
17217,-15280000351896,98.62,3,80,Burgemeester Stramanweg,,38.00,25.00,21.00,28.00,41.00,38.00,16.00,11.00,26.00,28.00,36.00,19.00,44.00,,,,,,,,,,,,,15.00,,489
17224,15280049685919,189.45,3,130,AnonymousRoadnl13153899,,82.00,89.00,77.00,89.00,78.00,79.00,91.00,79.00,85.00,81.00,85.00,82.00,77.00,81.00,82.00,94.00,87.00,81.00,88.00,81.00,81.00,86.00,87.00,86.00,,,83,385
17225,-15280051012574,373.64,3,100,AnonymousRoadnl13153743,,78.00,73.00,76.00,71.00,75.00,74.00,79.00,70.00,71.00,63.00,65.00,73.00,75.00,73.00,72.00,81.00,73.00,71.00,65.00,83.00,86.00,94.00,,88.00,72.00,,83,325
17228,15280049593883,39.85,4,50,Europaboulevard,,42.00,55.00,44.00,45.00,,45.00,43.00,43.00,37.00,47.00,39.00,,42.00,54.00,72.00,96.00,97.00,99.00,99.00,101.00,103.00,101.00,101.00,102.00,102.00,104.00,107,142
17229,15280049915885,40.56,0,100,A2,,98.00,56.00,58.00,54.00,56.00,60.00,47.00,67.00,58.00,49.00,51.00,50.00,66.00,36.00,53.00,55.00,37.00,50.00,,52.00,57.00,41.00,46.00,43.00,50.00,34.00,44,2141
17230,15280002274104,304.70,4,50,Europaboulevard,,39.00,42.00,34.00,37.00,37.00,36.00,38.00,30.00,32.00,33.00,35.00,42.00,54.00,58.00,75.00,96.00,96.00,100.00,99.00,101.00,102.00,102.00,101.00,102.00,103.00,104.00,107,192
17231,15280049915884,129.44,0,100,A2,,98.00,59.00,60.00,51.00,56.00,58.00,47.00,65.00,58.00,48.00,51.00,46.00,63.00,43.00,42.00,57.00,38.00,51.00,67.00,44.00,41.00,41.00,45.00,35.00,46.00,73.00,51,2143
17233,-15280002791610,451.84,0,100,A2,,99.00,48.00,46.00,47.00,43.00,43.00,33.00,56.00,34.00,34.00,36.00,27.00,52.00,,,,,,,,,,,,,,,1818
17236,15280002791606,276.92,0,100,A2,,96.00,96.00,96.00,97.00,91.00,91.00,93.00,90.00,90.00,100.00,98.00,94.00,96.00,,,,,,,,,,,,,,,2225
17237,15280049593884,9.87,4,50,Europaboulevard,,41.00,39.00,47.00,45.00,,46.00,44.00,43.00,41.00,47.00,39.00,,43.00,,,,,,,,,,,,,,,143
17240,15280049593692,31.72,4,50,Europaboulevard,,40.00,41.00,46.00,35.00,44.00,49.00,49.00,39.00,31.00,35.00,41.00,37.00,15.00,42.00,43.00,75.00,54.00,64.00,50.00,43.00,42.00,37.00,60.00,53.00,60.00,77.00,61,189
17242,15280049331893,608.85,0,100,A2,,96.00,94.00,94.00,96.00,92.00,93.00,95.00,90.00,94.00,99.00,101.00,97.00,94.00,,,,,,,,,,,,,,,2219
17257,15280000351168,143.19,3,80,Burgemeester Stramanweg,,44.00,39.00,40.00,39.00,25.00,42.00,47.00,37.00,41.00,38.00,35.00,47.00,43.00,41.00,35.00,18.00,53.00,45.00,53.00,59.00,,79.00,,54.00,,54.00,68,236
17258,-15280049879462,59.26,3,130,AnonymousRoadnl13153742,,77.00,68.00,73.00,68.00,61.00,57.00,73.00,66.00,56.00,71.00,54.00,47.00,64.00,65.00,65.00,71.00,84.00,81.00,90.00,99.00,,89.00,,86.00,,85.00,94,175
17259,15280049685905,39.28,3,80,Burgemeester Stramanweg,,53.00,52.00,52.00,41.00,35.00,39.00,38.00,42.00,24.00,18.00,41.00,40.00,45.00,40.00,39.00,13.00,13.00,8.00,7.00,47.00,59.00,55.00,62.00,82.00,58.00,,76,384
17260,15280000351162,10.82,3,80,Burgemeester Stramanweg,,53.00,53.00,53.00,44.00,40.00,50.00,42.00,47.00,34.00,22.00,40.00,40.00,46.00,40.00,39.00,12.00,6.00,4.00,10.00,50.00,63.00,61.00,62.00,82.00,58.00,,78,384
17261,15280000351161,17.85,3,80,Burgemeester Stramanweg,,53.00,53.00,54.00,45.00,41.00,43.00,42.00,47.00,37.00,18.00,37.00,43.00,46.00,42.00,44.00,12.00,7.00,5.00,13.00,50.00,63.00,61.00,62.00,82.00,58.00,,78,385
17272,15280049470987,309.78,3,80,Burgemeester Stramanweg,,69.00,63.00,62.00,76.00,50.00,65.00,63.00,71.00,75.00,64.00,68.00,75.00,,42.00,45.00,12.00,5.00,7.00,12.00,50.00,63.00,55.00,62.00,60.00,58.00,,78,127
17273,15280000351160,9.18,3,80,Burgemeester Stramanweg,,53.00,53.00,54.00,45.00,43.00,47.00,42.00,51.00,37.00,16.00,40.00,43.00,46.00,53.00,61.00,67.00,,59.00,,58.00,72.00,81.00,65.00,75.00,,58.00,72,386
17274,-15280049470987,309.78,3,80,Burgemeester Stramanweg,,73.00,66.00,72.00,77.00,77.00,68.00,52.00,56.00,77.00,68.00,77.00,71.00,72.00,67.00,73.00,79.00,74.00,84.00,78.00,80.00,,58.00,,58.00,102.00,,86,126
17275,-15280002364915,264.17,0,100,A2,,97.00,42.00,50.00,34.00,50.00,36.00,41.00,53.00,43.00,37.00,41.00,35.00,49.00,42.00,44.00,96.00,96.00,96.00,98.00,101.00,102.00,100.00,100.00,103.00,102.00,102.00,104,1999
17278,-15280049879456,115.39,0,100,A2,,97.00,97.00,96.00,95.00,86.00,76.00,76.00,74.00,76.00,86.00,82.00,79.00,81.00,78.00,87.00,84.00,90.00,83.00,80.00,81.00,101.00,102.00,99.00,102.00,103.00,101.00,105,2119
17279,15280002734169,23.24,3,80,Burgemeester Stramanweg,,53.00,53.00,54.00,45.00,44.00,50.00,45.00,51.00,40.00,19.00,40.00,43.00,48.00,46.00,48.00,10.00,5.00,7.00,10.00,50.00,63.00,56.00,60.00,60.00,56.00,,78,386
17280,15280000351157,15.28,3,80,Burgemeester Stramanweg,,37.00,46.00,57.00,54.00,8.00,32.00,50.00,37.00,49.00,51.00,37.00,52.00,46.00,38.00,16.00,42.00,21.00,,39.00,62.00,,88.00,,58.00,,,69,104
17281,15280002734168,58.07,3,80,Burgemeester Stramanweg,,50.00,52.00,53.00,40.00,45.00,46.00,41.00,48.00,42.00,15.00,40.00,41.00,47.00,48.00,47.00,8.00,11.00,5.00,10.00,44.00,57.00,55.00,57.00,34.00,53.00,,73,387
17285,-15280000351257,16.10,3,80,AnonymousRoadnl13153743,,35.00,42.00,45.00,36.00,33.00,39.00,37.00,39.00,37.00,32.00,37.00,27.00,40.00,42.00,40.00,8.00,6.00,5.00,11.00,33.00,42.00,20.00,44.00,34.00,38.00,,,301
17288,-15280002662391,115.41,3,130,AnonymousRoadnl13153742,,45.00,39.00,62.00,49.00,40.00,43.00,46.00,47.00,47.00,49.00,44.00,49.00,48.00,49.00,39.00,46.00,47.00,58.00,50.00,53.00,,49.00,,51.00,,52.00,49,176
17289,-15280049879434,9.15,4,60,Machineweg,,10.00,27.00,1.00,,45.00,13.00,,,4.00,,19.00,6.00,34.00,36.00,,28.00,21.00,,14.00,,,5.00,,,,,,39
17290,15280000351260,16.15,3,80,AnonymousRoadnl13153742,,21.00,8.00,2.00,6.00,29.00,8.00,5.00,43.00,4.00,72.00,38.00,6.00,,31.00,,,21.00,,19.00,,,35.00,,28.00,,,43,43
17291,15280002662392,61.35,3,80,Burgemeester Stramanweg,,39.00,44.00,42.00,32.00,39.00,39.00,35.00,41.00,36.00,19.00,37.00,35.00,39.00,42.00,45.00,9.00,11.00,4.00,14.00,31.00,49.00,36.00,55.00,34.00,40.00,,60,387
17292,15280000351192,204.81,3,80,Burgemeester Stramanweg,,53.00,56.00,57.00,61.00,37.00,56.00,42.00,53.00,57.00,49.00,58.00,55.00,55.00,53.00,54.00,53.00,47.00,55.00,57.00,67.00,,87.00,,18.00,41.00,,68,125
17294,-15280049879469,62.63,4,60,Machineweg,,34.00,,,,43.00,36.00,48.00,,49.00,44.00,39.00,,45.00,,,,,,,,,,,,,,,42
17296,-15280049879432,9.96,4,60,Machineweg,,30.00,,,,42.00,13.00,16.00,,49.00,42.00,39.00,,41.00,48.00,54.00,30.00,33.00,,39.00,,,48.00,,,,,,43
17297,15280001367997,14.34,3,80,Burgemeester Stramanweg,,36.00,42.00,45.00,35.00,39.00,35.00,30.00,42.00,35.00,35.00,39.00,27.00,42.00,42.00,41.00,8.00,5.00,6.00,13.00,35.00,42.00,17.00,54.00,30.00,38.00,,32,391
17307,15280049685915,80.90,3,100,AnonymousRoadnl13153896,,61.00,57.00,42.00,55.00,43.00,35.00,34.00,21.00,23.00,11.00,11.00,12.00,28.00,34.00,41.00,10.00,7.00,5.00,9.00,31.00,67.00,66.00,67.00,57.00,,58.00,,287
17312,15280002791604,21.64,3,100,AnonymousRoadnl13153896,,72.00,64.00,64.00,64.00,51.00,38.00,34.00,34.00,24.00,17.00,16.00,38.00,31.00,34.00,39.00,12.00,8.00,5.00,15.00,31.00,88.00,66.00,83.00,69.00,,76.00,,286
17313,-15280002791600,441.61,0,100,A2,,98.00,99.00,98.00,100.00,97.00,92.00,89.00,90.00,91.00,97.00,99.00,92.00,92.00,91.00,98.00,90.00,97.00,94.00,93.00,95.00,100.00,102.00,100.00,102.00,101.00,99.00,101,1834
17314,15280049685907,15.24,3,80,Burgemeester Stramanweg,,57.00,61.00,55.00,54.00,62.00,49.00,56.00,59.00,52.00,50.00,47.00,56.00,52.00,51.00,55.00,54.00,64.00,62.00,61.00,72.00,,74.00,,52.00,,66.00,66,237
17316,-15280049879459,119.94,0,100,A2,,99.00,47.00,50.00,41.00,47.00,38.00,38.00,52.00,43.00,45.00,46.00,33.00,50.00,35.00,47.00,99.00,98.00,98.00,101.00,101.00,102.00,101.00,101.00,105.00,103.00,101.00,107,1821
17323,15280049685908,41.42,3,80,Burgemeester Stramanweg,,57.00,59.00,56.00,54.00,61.00,47.00,56.00,57.00,49.00,46.00,47.00,53.00,52.00,54.00,54.00,56.00,64.00,62.00,60.00,74.00,,74.00,,52.00,,66.00,66,237
17326,15280049685906,131.53,3,80,Burgemeester Stramanweg,,36.00,11.00,53.00,44.00,19.00,12.00,42.00,12.00,11.00,7.00,16.00,39.00,48.00,18.00,19.00,5.00,5.00,4.00,8.00,8.00,22.00,51.00,63.00,82.00,40.00,,76,382
17333,15280000351165,9.97,3,80,Burgemeester Stramanweg,,56.00,59.00,55.00,54.00,59.00,45.00,56.00,57.00,48.00,43.00,47.00,53.00,52.00,53.00,51.00,56.00,64.00,62.00,60.00,75.00,,74.00,,52.00,,66.00,66,237
17338,15280000351167,27.33,3,80,Burgemeester Stramanweg,,55.00,52.00,51.00,53.00,59.00,45.00,54.00,50.00,48.00,42.00,47.00,53.00,52.00,53.00,51.00,56.00,64.00,58.00,60.00,75.00,,74.00,,52.00,,66.00,66,237
17341,-15280049879468,45.16,4,60,Machineweg,,39.00,,,,48.00,41.00,49.00,,49.00,44.00,41.00,,44.00,43.00,39.00,45.00,42.00,,34.00,,,46.00,,,,,,42
17342,-15280001718705,45.36,4,60,Machineweg,,43.00,34.00,39.00,,29.00,42.00,,,34.00,,44.00,52.00,48.00,62.00,,41.00,40.00,,57.00,,,47.00,,,,,,39
17343,15280001718705,45.36,4,60,Machineweg,,45.00,,,,48.00,48.00,48.00,,51.00,52.00,46.00,,47.00,50.00,44.00,48.00,50.00,,41.00,,,50.00,,,,,,42
17348,-15280049879466,48.47,4,60,Machineweg,,34.00,20.00,27.00,,27.00,22.00,,,30.00,,33.00,30.00,18.00,33.00,,34.00,29.00,,47.00,,,43.00,,,,,,39
17349,-15280049879465,50.25,4,60,Machineweg,,13.00,23.00,4.00,,26.00,13.00,,,10.00,,8.00,15.00,11.00,34.00,,5.00,21.00,,13.00,,,9.00,,,,,,39
17352,15280049538955,222.85,0,100,A2,,98.00,94.00,97.00,93.00,86.00,65.00,64.00,60.00,63.00,68.00,64.00,63.00,72.00,70.00,85.00,77.00,82.00,75.00,69.00,67.00,101.00,104.00,101.00,102.00,102.00,101.00,104,2117
17357,-15280002789150,311.33,0,100,A2,,96.00,59.00,53.00,48.00,60.00,44.00,43.00,59.00,50.00,53.00,54.00,49.00,52.00,41.00,47.00,94.00,96.00,97.00,97.00,100.00,102.00,101.00,99.00,103.00,102.00,102.00,106,1998
17407,15280002358718,334.05,4,50,Rooseveltlaan,,39.00,37.00,29.00,,33.00,38.00,36.00,46.00,40.00,41.00,40.00,14.00,40.00,39.00,40.00,29.00,37.00,35.00,42.00,36.00,40.00,,47.00,69.00,42.00,24.00,25,116
17414,15280000283846,144.52,4,50,Rooseveltlaan,,34.00,20.00,20.00,34.00,24.00,37.00,31.00,30.00,35.00,37.00,26.00,30.00,36.00,37.00,,35.00,48.00,34.00,44.00,40.00,37.00,40.00,,43.00,,43.00,38,146
17436,15280000283845,144.14,4,50,Rooseveltlaan,,26.00,32.00,22.00,,32.00,20.00,21.00,36.00,32.00,36.00,47.00,25.00,37.00,21.00,28.00,26.00,26.00,26.00,35.00,32.00,30.00,,32.00,18.00,21.00,,32,122
17439,15280000283843,85.64,4,50,Rooseveltlaan,,31.00,6.00,6.00,25.00,15.00,11.00,14.00,16.00,12.00,29.00,9.00,31.00,9.00,30.00,,35.00,48.00,33.00,36.00,36.00,35.00,30.00,,44.00,,34.00,32,152
17464,15280001334777,91.94,2,50,President Kennedylaan,,47.00,,,,,,,,,,,,,,,,,,,,,,,45.00,,,,311
17468,15280051051605,264.54,2,50,President Kennedylaan,,41.00,,,17.00,,,,,,,,,,,,,,,,,,,27.00,,,,,180
17469,15280051051602,25.52,2,50,President Kennedylaan,,48.00,,,,,,,,,,,,,,,,,,,,,,,45.00,,,,311
17473,15280000283866,43.46,0,50,Nieuwe Utrechtseweg,,21.00,7.00,28.00,6.00,10.00,17.00,13.00,23.00,13.00,25.00,8.00,39.00,8.00,4.00,29.00,7.00,23.00,25.00,10.00,14.00,9.00,47.00,42.00,12.00,29.00,27.00,29,219
17474,15280049548534,77.78,4,50,President Kennedylaan,,15.00,13.00,11.00,24.00,25.00,12.00,25.00,27.00,11.00,12.00,37.00,51.00,13.00,23.00,19.00,35.00,16.00,42.00,25.00,7.00,17.00,11.00,,24.00,25.00,14.00,11,132
17475,15280049548533,52.48,4,50,President Kennedylaan,,41.00,49.00,28.00,39.00,26.00,19.00,25.00,29.00,18.00,37.00,50.00,51.00,43.00,35.00,19.00,47.00,38.00,59.00,43.00,43.00,46.00,48.00,,43.00,58.00,44.00,56,133
17476,15280049548531,106.35,4,50,President Kennedylaan,,49.00,50.00,50.00,52.00,48.00,43.00,45.00,33.00,49.00,51.00,41.00,43.00,34.00,50.00,60.00,54.00,40.00,50.00,,47.00,55.00,38.00,63.00,48.00,58.00,,59,153
17477,15280000283870,12.04,4,50,President Kennedylaan,,24.00,,21.00,11.00,,4.00,4.00,,,7.00,,,,,,,40.00,10.00,,2.00,,,,26.00,44.00,33.00,5,74
17478,15280001155795,52.92,0,50,Nieuwe Utrechtseweg,,35.00,41.00,37.00,39.00,35.00,41.00,27.00,38.00,39.00,32.00,30.00,40.00,41.00,37.00,40.00,38.00,36.00,35.00,38.00,36.00,26.00,35.00,27.00,30.00,50.00,24.00,12,297
17479,-15280000283868,11.08,4,50,Nieuwe Utrechtseweg,,32.00,11.00,35.00,21.00,25.00,7.00,15.00,26.00,38.00,19.00,9.00,30.00,12.00,5.00,37.00,7.00,30.00,34.00,12.00,31.00,9.00,47.00,42.00,28.00,33.00,33.00,30,237
17480,15280000283873,30.50,2,50,President Kennedylaan,,35.00,,,,,,,,,,,,,,,,,,,,,,,26.00,,,,58
17487,15280001155796,83.45,0,50,Nieuwe Utrechtseweg,,50.00,53.00,50.00,56.00,46.00,56.00,47.00,44.00,55.00,46.00,51.00,53.00,54.00,50.00,50.00,60.00,52.00,45.00,57.00,51.00,51.00,57.00,48.00,56.00,71.00,53.00,58,300
17488,15280000283865,48.41,2,50,Nieuwe Utrechtseweg,,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,253
17489,15280051051601,175.61,2,50,President Kennedylaan,,50.00,,,,,,,,,,,,,,,,,,,,,,,44.00,,,,312
17567,-15280001355838,67.61,4,50,Churchill-Laan,,43.00,41.00,41.00,,51.00,46.00,37.00,18.00,40.00,,37.00,44.00,42.00,,48.00,50.00,50.00,46.00,,,51.00,,46.00,,38.00,53.00,61,73
17502,15280000283867,11.77,2,50,Nieuwe Utrechtseweg,,30.00,34.00,29.00,6.00,20.00,30.00,20.00,31.00,29.00,9.00,39.00,36.00,38.00,40.00,38.00,44.00,21.00,31.00,11.00,3.00,7.00,14.00,10.00,42.00,48.00,14.00,7,238
17503,15280049548530,70.50,4,50,President Kennedylaan,,40.00,39.00,40.00,34.00,44.00,37.00,34.00,31.00,41.00,43.00,41.00,39.00,20.00,43.00,46.00,49.00,39.00,41.00,,43.00,41.00,20.00,55.00,38.00,48.00,,45,153
17504,15280049811746,94.96,2,50,President Kennedylaan,,43.00,,,,,,,,,,,,,,,,,,,,,,,40.00,,,,311
17505,15280049811745,7.18,2,50,President Kennedylaan,,34.00,,,,,,,,,,,,,,,,,,,,,,,26.00,,,,311
17506,15280000283871,11.57,2,50,President Kennedylaan,,34.00,30.00,39.00,32.00,36.00,34.00,33.00,33.00,41.00,36.00,41.00,40.00,37.00,9.00,41.00,41.00,37.00,36.00,,38.00,29.00,,27.00,31.00,48.00,,41,255
17508,15280051028601,12.22,2,50,President Kennedylaan,,15.00,,,17.00,,,,,,,,,,,,,,,,,,,27.00,,,,,180
17509,15280001327602,32.21,2,50,President Kennedylaan,,17.00,,,17.00,,,,,,,,,,,,,,,,,,,27.00,,,,,181
