id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
10910,43,44,35,44,42,44,40,42,45,36,35,47,43,59,,50,64,69,67,63,63,71,58,58,61,59,64,50,4,Europaboulevard,546
10912,61,63,58,62,58,54,57,40,53,53,56,49,55,47,45,41,46,49,44,48,50,57,49,46,56,50,50,100,4,AnonymousRoadnl14153350,193
10915,25,50,12,24,22,31,13,,18,,16,32,10,24,23,,37,23,22,37,32,,,,24,25,,80,3,Provincialeweg,67
10916,14,,6,29,13,,18,11,29,8,1,4,,,,,,,,,,,,,,5,,50,4,AnonymousRoadnl14153479,117
10919,29,42,32,23,41,35,,,19,51,39,,,,,,,,,,,,,,,,,80,3,Weesperstraat,58
10923,26,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,Weesperstraat,15
10927,51,,53,117,56,55,49,67,53,49,62,25,56,60,65,,,,,,,,,,56,50,,80,3,Provincialeweg,49
10928,24,24,26,33,22,11,11,7,14,13,11,4,3,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14153479,282
10931,55,66,54,65,40,52,60,67,55,26,57,47,52,51,45,38,60,58,58,61,50,,,,61,,,80,3,Provincialeweg,63
10934,55,,53,117,56,56,59,77,59,55,63,48,56,,,,,,,,,,,,,,,80,3,Provincialeweg,49
10936,42,42,45,34,,42,41,44,,,,50,,,,,,,,,,,,,,,,50,4,Amstellandlaan,35
10938,49,66,41,54,40,47,59,44,52,29,39,47,47,50,44,38,48,51,54,50,40,,,,38,,,80,3,Provincialeweg,63
10942,41,36,45,36,,42,39,44,,,36,50,,,,30,,,,,,,37,,,,57,50,4,Amstellandlaan,36
10943,29,29,34,16,28,31,29,25,28,27,27,31,35,16,52,19,5,58,46,61,39,50,49,48,8,57,17,50,4,Europaboulevard,628
10944,31,26,48,56,25,14,26,55,38,40,39,61,14,24,16,31,36,26,33,28,35,34,27,31,23,23,33,50,4,Muntbergweg,263
10947,38,38,39,35,31,38,35,39,38,35,31,45,43,,,,,,,,,,,,,,,50,4,Europaboulevard,596
10952,18,17,39,16,34,20,29,24,31,13,34,27,30,,,,,,,,,,,,,,,50,4,Europaboulevard,219
10955,38,42,31,,,24,32,41,,,32,47,,,,,,,,,,,,,,,,50,4,Amstellandlaan,35
10956,30,28,29,31,28,32,30,33,28,30,29,32,36,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14131484,409
10959,30,,32,34,44,,40,,,26,11,,,,,,,,,,23,,,,,48,,50,4,Amstellandlaan,21
10961,22,33,20,,,5,13,31,,,12,17,,30,7,,,,24,,,,,,,,,50,4,Amstellandlaan,40
10964,20,29,20,,,6,39,36,,,26,9,,,,,,,,,,,,,,,,50,4,Amstellandlaan,40
10967,25,,30,35,45,,20,,,22,11,,17,,,,,,,,,,,,,,,50,4,Amstellandlaan,26
10968,29,,22,37,42,,38,,,40,15,,,53,,,36,,,23,,,,51,2,33,,50,4,Amstellandlaan,21
10969,95,94,96,95,93,95,98,101,98,98,99,97,97,13,18,19,15,20,32,39,43,38,48,51,42,40,52,100,0,Ringweg-Zuid,2720
10970,41,26,31,32,28,25,20,13,10,18,18,17,18,98,98,98,98,98,98,100,98,97,101,100,96,100,93,50,4,Muntbergweg,371
10972,31,31,,,36,8,25,11,43,32,29,23,21,,,,,,,,,,,,,,,50,3,Plataanlaan,50
10973,36,40,28,38,28,43,40,26,46,22,33,48,43,18,6,,28,17,8,31,17,19,10,,54,33,,50,4,Europaboulevard,595
10975,16,7,4,35,43,9,21,27,5,5,17,8,18,45,38,35,44,44,39,42,45,53,46,49,54,47,45,50,3,Plataanlaan,59
10978,46,45,52,58,42,40,50,52,51,50,50,56,46,,,,,,,,,,,,,,,50,4,Muntbergweg,286
10987,24,27,38,30,14,30,9,6,8,16,10,22,21,24,25,,36,34,17,26,31,25,,,,31,43,50,4,Muntbergweg,331
10988,23,19,28,,,14,21,28,17,10,17,3,,25,6,13,26,15,37,23,36,20,33,28,31,22,36,50,3,Casparuslaan,79
10989,22,26,,7,25,22,49,,35,26,33,25,27,,6,14,29,20,34,,40,17,,31,32,,33,50,3,Casparuslaan,55
10995,37,38,50,11,146,46,27,49,41,38,42,2,39,,,19,,,,,,,,,,,,50,4,AnonymousRoadnl14153350,93
11002,32,31,41,48,35,41,8,28,14,,13,14,31,,,,,,,,,,,,,,,50,4,Muntbergweg,118
11004,14,13,40,14,22,14,12,5,6,5,5,18,16,,,,,,,,,,,,,,,50,4,Muntbergweg,213
11006,41,44,35,41,38,41,42,43,39,40,32,40,36,28,42,30,35,32,46,37,47,49,49,49,43,57,19,50,4,Europaboulevard,540
11007,34,40,50,52,36,41,33,49,46,38,50,40,35,40,38,41,41,49,41,44,48,57,47,40,49,48,47,50,4,Muntbergweg,379
11008,76,79,75,75,71,75,74,75,74,73,76,76,82,43,21,6,6,,46,37,51,42,15,,43,35,41,130,4,AnonymousRoadnl14130781,582
11009,37,38,50,11,146,46,27,49,51,38,42,17,40,75,82,82,79,80,71,75,84,80,74,83,103,93,75,100,4,AnonymousRoadnl14153350,92
11010,95,93,97,95,94,93,97,99,95,97,98,97,96,23,7,19,11,28,23,20,20,26,19,41,28,16,34,100,0,Ringweg-Zuid,2717
11011,22,11,40,14,27,14,28,23,24,6,10,18,16,98,97,98,96,98,97,100,96,96,100,97,98,100,97,50,4,Muntbergweg,213
11013,33,36,38,43,44,34,44,43,33,31,44,42,24,,,,,,,,,,,,,,,50,4,Europaboulevard,596
11014,39,42,58,58,39,38,52,52,51,42,50,57,35,45,52,57,36,32,50,26,33,49,57,49,,57,32,50,4,Muntbergweg,286
11019,38,36,48,56,39,36,29,56,47,43,39,61,35,29,52,30,3,58,50,64,51,49,49,50,43,57,19,50,4,Muntbergweg,263
11024,29,12,39,19,27,14,26,22,24,6,10,18,16,23,16,24,12,16,26,20,21,26,19,41,28,29,34,50,4,Muntbergweg,213
11029,21,,24,38,21,,26,26,29,23,,2,,26,6,,5,14,19,26,26,,54,13,,,,50,4,AnonymousRoadnl14153479,117
11034,34,35,41,37,38,43,16,43,29,38,26,28,41,40,21,11,41,69,42,39,47,47,32,14,29,38,43,100,4,AnonymousRoadnl14153350,212
11036,91,93,95,62,63,48,56,61,84,87,91,91,92,,,,,,,,,,,,,,32,100,0,Ringweg-Zuid,2937
11043,96,96,97,98,94,97,96,101,99,99,100,100,99,14,19,,,,,,,,,,,,,100,0,Ringweg-Zuid,2722
11052,96,96,97,98,93,97,97,100,99,99,100,99,99,,,28,,,,,,,,24,,,,100,0,Ringweg-Zuid,2722
11059,12,12,9,14,15,12,13,34,12,16,18,7,11,,,,,39,,,,,,,,,2,50,4,AnonymousRoadnl14130781,179
11064,36,32,42,32,31,41,33,51,46,23,43,40,45,,,28,,,,,,,,24,,,,50,4,Europaboulevard,431
11066,37,39,41,43,28,45,11,7,9,9,28,16,14,,,,,,,,,,,,,,,50,4,Muntbergweg,330
11070,92,93,93,65,66,47,55,61,83,87,92,90,91,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2940
11076,47,46,50,37,9,7,40,44,47,45,44,43,44,,,,,43,,,,15,,,,42,0,50,4,Europaboulevard,531
11081,45,53,46,40,42,48,44,52,46,52,44,50,43,,,,,,,,,,,,,,,80,4,AnonymousRoadnl14130777,465
11094,96,96,95,97,94,97,96,100,98,99,100,99,99,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2723
11098,96,96,97,97,94,97,96,101,99,99,100,99,99,,,,,35,,,,26,,,,42,41,100,0,Ringweg-Zuid,2723
11107,39,39,56,61,35,38,29,18,29,38,26,50,50,,,,,,,,,,,,,,,50,4,Muntbergweg,282
11117,26,30,32,30,30,19,25,34,26,26,12,21,29,49,41,7,46,25,42,49,55,54,,51,53,51,49,50,4,AnonymousRoadnl14131471,301
11121,34,36,39,31,30,28,33,39,34,26,33,34,32,,,,,,,11,,,,20,,,,50,4,Europaboulevard,521
11126,35,28,29,37,37,40,34,37,32,39,35,36,38,,,,,19,,,,,,,,42,,50,4,AnonymousRoadnl14130781,577
11130,23,32,36,18,25,20,29,25,32,13,34,31,30,43,54,49,57,19,53,,61,,69,55,57,45,65,50,4,Europaboulevard,220
11134,37,37,32,39,39,42,35,37,38,40,39,42,38,,,,,,,,,,,,,42,,50,4,AnonymousRoadnl14130781,577
11138,37,36,38,34,30,39,33,38,41,34,23,41,43,45,52,49,57,,53,,61,,69,55,57,51,64,50,4,Europaboulevard,596
11142,41,36,22,41,33,37,40,,,32,41,,,18,10,,,,,,,,,,,,,50,4,Amstellandlaan,18
11143,63,65,65,60,59,64,62,61,64,64,68,69,68,,,31,,,,17,,,,18,,,,130,4,AnonymousRoadnl14130781,577
11146,33,34,26,,,6,23,33,,,19,42,,,,25,3,,,,39,,,,,48,,50,4,Amstellandlaan,39
11147,38,37,38,34,30,39,33,38,41,34,23,45,43,4,24,29,46,33,60,55,60,58,,51,58,58,37,50,4,Europaboulevard,596
11153,27,30,38,32,31,27,32,35,25,40,31,42,24,,,20,,,,,,,,21,,,,80,4,AnonymousRoadnl14130777,464
11159,40,31,35,43,35,82,44,,,43,46,,,,,,,,,,,,,,,,,50,4,Amstellandlaan,18
11162,72,77,66,77,70,71,75,82,68,66,75,70,74,,,,,,,,,,,,,23,,80,3,Provincialeweg,61
11164,14,15,27,30,21,14,17,38,22,20,9,48,12,,,,,,,,,,,,,,28,50,4,AnonymousRoadnl14130777,163
11165,70,,73,117,74,72,75,81,71,72,68,63,72,14,34,40,58,,45,,55,,67,51,53,58,62,80,3,Provincialeweg,48
11168,55,,53,117,56,56,59,77,59,57,63,48,65,57,,29,37,,,,,,,54,41,31,,80,3,Provincialeweg,49
11169,44,39,31,45,41,29,52,,,35,49,,,54,65,,,,,,,,,,61,57,,50,4,Amstellandlaan,21
11170,14,30,32,27,19,11,25,30,13,28,22,26,24,2,20,31,54,,61,55,63,54,,51,57,58,,50,4,AnonymousRoadnl14131471,300
11171,57,66,55,74,40,65,60,67,56,45,57,47,52,53,52,38,61,58,58,61,52,,,,66,,,80,3,Provincialeweg,63
11175,96,94,96,97,93,95,97,101,99,98,99,98,98,,,,,,,,,,,,,,,100,0,Ringweg-Zuid,2722
11179,25,16,38,19,10,32,18,43,34,32,33,9,16,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14130781,169
11184,40,43,42,37,26,17,38,41,39,36,44,43,38,,,39,,,,,,,,,,,,50,4,Europaboulevard,534
11188,38,38,43,37,32,41,33,51,45,31,44,40,45,4,20,31,56,,61,54,63,53,,51,57,58,,50,4,Europaboulevard,432
11191,45,,49,55,52,57,51,48,42,51,48,56,51,,60,57,,52,,,,,,,53,,52,50,4,Hogeweyselaan,38
11192,91,93,94,59,61,49,56,60,84,86,91,91,92,58,,,36,,,,,52,,,,,51,100,0,Ringweg-Zuid,2940
11193,43,53,46,50,,59,37,61,48,56,,52,63,94,96,93,98,98,97,100,99,99,98,97,100,99,98,50,4,Hogeweyselaan,51
11194,22,38,50,52,33,58,54,45,46,49,47,51,51,,60,58,,52,,,,,,,53,,52,50,4,Hogeweyselaan,84
11195,33,31,19,29,30,31,40,32,28,34,33,38,38,60,,,18,,,,,52,,,,,51,50,4,AnonymousRoadnl14130781,176
11196,35,32,45,51,32,66,40,66,47,57,,51,60,35,37,39,113,39,31,48,18,46,33,60,28,35,35,50,4,Hogeweyselaan,89
11199,40,32,45,52,40,66,41,66,47,57,,51,60,59,,,16,,,,,52,,,,,48,50,4,Hogeweyselaan,89
11200,55,55,59,59,58,64,57,84,57,49,,60,60,60,,53,,,,,,64,,,,,49,50,4,Leeuwenveldseweg,89
11201,49,62,55,66,55,61,64,58,53,61,52,66,55,5,3,,8,13,9,16,,,,,,,,50,4,Leeuwenveldseweg,88
11202,17,30,49,16,,14,18,6,32,,44,3,8,57,58,54,,59,,,,,,,62,,52,50,4,AnonymousRoadnl14153517,44
11203,36,44,51,50,40,53,50,48,44,49,47,56,51,,53,58,,51,,,,,,,54,,52,50,4,Hogeweyselaan,85
11204,6,154,,5,146,3,9,5,42,3,,21,,161,,,,,,,,,,,,14,15,50,4,AnonymousRoadnl14153349,41
11205,38,46,45,47,40,49,48,43,29,49,37,52,45,49,53,51,,48,,,,,,,52,,52,50,4,Hogeweyselaan,87
11206,24,30,37,32,36,39,35,37,38,31,41,35,34,32,41,44,10,30,46,19,71,43,32,52,23,45,68,50,4,Muntbergweg,468
11259,50,54,35,54,,,,62,,,,,,27,29,5,26,28,32,19,11,,29,30,13,53,36,50,4,Hogeweyselaan,20
11220,44,57,52,55,46,49,57,49,46,55,44,54,49,,,,,,,,,,,,,,,50,4,Hogeweyselaan,88
11229,84,87,87,81,82,91,81,83,81,79,77,83,82,,,,,,,,,,,,,,,100,0,Gaasperdammerweg,368
11232,46,49,47,46,47,38,26,28,33,41,41,42,23,,43,,40,,41,,,44,,48,,53,47,100,4,AnonymousRoadnl14153479,282
11233,43,43,42,48,41,51,41,61,49,46,,49,46,,,,,,,,,,,,,,,50,4,Hogeweyselaan,87
11236,39,39,46,37,51,46,41,28,48,35,26,27,36,,,,,,,,,,,,,,,50,4,Muntbergweg,257
11237,78,77,75,77,73,78,75,75,70,74,75,82,78,83,82,72,70,34,66,74,79,86,84,77,92,89,89,100,0,Gaasperdammerweg,759
11238,45,47,42,44,51,49,46,50,51,48,50,44,37,46,62,44,60,58,49,61,54,47,35,46,43,53,67,50,4,Muntbergweg,259
11239,60,67,63,63,61,58,56,50,55,65,60,57,52,57,55,63,64,60,66,61,65,,74,72,80,,,100,4,AnonymousRoadnl14153479,283
11240,92,96,89,94,93,84,82,42,57,82,82,79,84,87,89,87,89,83,98,94,101,101,93,103,97,98,98,100,0,Gaasperdammerweg,675
11242,35,34,41,35,41,39,44,34,43,40,36,35,38,35,,,36,,39,,,38,,41,,41,41,50,4,Muntbergweg,489
11244,59,59,66,60,76,79,64,86,63,47,,69,64,35,39,47,39,43,41,46,36,14,37,65,42,46,30,70,4,Leeuwenveldseweg,88
11245,28,31,27,45,,,,60,,,,,,,,,,,,,,,,,,,,50,4,Hogeweyselaan,20
11246,39,37,42,34,45,35,41,28,29,33,26,34,30,69,,55,,,,,,63,,,,,49,50,4,AnonymousRoadnl14153348,368
11247,59,68,63,56,65,80,71,64,65,72,61,74,51,,,,31,,,,,,,,26,19,,70,4,Leeuwenveldseweg,69
11248,28,,26,5,36,,42,,22,,26,21,,65,65,58,,58,,,,,,,70,,52,50,4,Hogeweyselaan,17
11249,36,37,27,45,,,,59,,,,,,27,29,8,32,29,35,20,11,,49,4,13,53,38,50,4,Hogeweyselaan,20
11250,37,33,35,43,15,33,35,28,28,35,27,26,34,,,,,,,,,,,,,,,50,4,Muntbergweg,247
11251,35,32,37,34,36,,45,,36,,39,35,,,,,40,,,,,,,,42,34,,50,4,Hogeweyselaan,17
11252,43,41,36,45,,,,59,,,,,,161,34,13,26,,,19,,,,30,4,14,37,50,4,Hogeweyselaan,20
11253,12,154,2,43,39,4,4,5,42,34,3,28,3,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14153349,65
11254,45,39,46,45,48,,73,,39,,41,45,,,,,40,,,,,,,,47,45,,50,4,Hogeweyselaan,17
11256,35,35,32,34,40,34,44,34,40,41,38,37,41,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14153348,264
11257,40,53,48,49,36,43,52,46,44,51,36,47,44,,,,,,,,,,,,,,,50,4,Hogeweyselaan,88
11260,32,23,33,42,17,33,32,28,28,34,27,10,4,,,,,,,,,,,,,,,50,4,Muntbergweg,270
11261,49,48,58,59,47,59,48,68,55,47,,55,52,,,,49,,,,,,,,51,52,,50,4,Hogeweyselaan,88
11262,49,46,48,54,45,,72,,45,,46,49,,56,,48,,,,,,58,,,,,49,50,4,Hogeweyselaan,16
11263,52,57,55,56,,,,74,103,,,,,34,40,47,38,30,41,46,33,14,8,65,23,54,30,50,4,Hogeweyselaan,20
11264,37,35,36,34,40,34,44,39,36,37,36,34,33,,,,,,,,,,,,,,,50,4,AnonymousRoadnl14153348,366
11265,41,40,42,47,39,46,40,60,49,46,,48,45,,,,55,,,,,,,,48,53,,50,4,Hogeweyselaan,88
11266,51,47,45,53,48,,69,18,44,,52,21,,49,,31,,,,,,51,,,,,49,50,4,Hogeweyselaan,15
11269,41,36,44,49,37,49,35,63,47,47,,50,48,,,,,,,,,,,,,,,50,4,Hogeweyselaan,89
11271,87,88,86,93,91,82,79,61,62,81,75,79,81,75,82,86,85,81,87,90,91,100,94,96,97,97,93,100,0,Gaasperdammerweg,1076
11272,46,47,42,52,51,45,46,54,53,49,48,47,41,46,58,37,60,57,52,61,47,47,37,47,42,55,67,50,4,Muntbergweg,259
11273,40,28,31,28,28,24,20,21,18,17,20,18,22,22,19,24,18,22,31,42,43,36,47,51,41,41,57,50,4,Muntbergweg,372
11274,45,48,44,56,46,31,44,54,46,47,48,49,27,50,59,31,44,57,52,61,45,49,43,47,42,55,53,50,4,Muntbergweg,260
11277,87,89,86,93,91,83,79,61,62,81,77,79,81,77,82,87,84,81,89,90,91,100,95,98,104,97,94,100,0,Gaasperdammerweg,1077
11278,81,81,82,79,83,87,80,80,78,72,76,78,78,87,87,82,70,66,67,83,85,84,88,80,91,88,94,100,0,Gaasperdammerweg,811
11279,87,90,86,93,91,80,77,61,62,78,76,77,81,75,84,88,84,76,86,91,90,100,94,96,97,97,94,100,0,Gaasperdammerweg,1072
11280,79,77,78,77,76,78,75,78,75,74,75,82,78,83,81,75,70,59,66,77,79,85,84,80,93,90,89,100,0,Gaasperdammerweg,768
11281,78,77,76,77,76,78,75,79,72,74,76,82,78,83,82,73,70,59,66,74,79,85,84,80,92,90,89,100,0,Gaasperdammerweg,760
11282,20,14,14,26,15,14,8,9,10,12,8,6,8,16,15,11,15,12,23,40,21,12,20,42,29,46,40,50,4,Muntbergweg,368
11285,87,89,86,93,91,82,78,61,62,79,77,77,81,75,82,86,84,81,86,90,91,100,95,96,98,97,94,100,0,Gaasperdammerweg,1076
11286,46,47,42,46,51,48,46,54,53,49,48,44,41,46,59,40,60,57,52,61,54,47,36,47,42,53,67,50,4,Muntbergweg,259
11289,71,63,71,77,73,73,83,76,75,64,73,70,73,82,68,72,74,91,78,73,71,71,85,68,70,72,67,70,2,Gooiseweg,161
11290,41,5,17,12,6,3,8,11,3,11,10,4,3,8,10,11,71,69,71,79,65,67,65,94,56,49,54,70,2,Gooiseweg,259
11291,68,63,70,74,64,66,76,75,73,66,70,67,71,80,62,69,72,97,78,70,66,66,78,74,68,70,66,60,2,Gooiseweg,161
11301,68,63,70,74,64,66,76,75,74,66,70,67,71,80,62,67,72,97,78,70,67,66,78,74,68,70,65,60,2,Gooiseweg,161
11302,33,6,14,6,8,5,6,12,3,17,6,9,6,18,4,10,65,63,69,78,64,60,65,93,55,47,54,70,2,Gooiseweg,259
11304,67,60,70,74,64,66,76,75,74,66,70,67,68,80,62,65,67,97,78,69,66,66,78,74,68,70,64,60,2,Gooiseweg,161
11311,37,5,17,12,7,3,7,11,7,18,9,7,5,17,8,9,71,69,71,78,64,60,65,94,55,49,54,70,2,Gooiseweg,259
11330,25,35,,,37,,6,9,5,16,,46,,59,41,,,22,66,28,,124,4,7,,,16,50,4,AnonymousRoadnl12153247,36
11331,25,,28,28,,27,21,,24,23,23,,36,59,67,26,,45,,,21,124,,,,,,50,4,AnonymousRoadnl14154836,30
11332,7,3,33,5,9,5,2,11,5,18,3,31,3,4,22,28,13,7,3,32,3,18,30,25,3,20,10,50,4,Gooiseweg,132
11333,22,21,11,4,69,60,10,3,7,3,3,3,2,11,41,8,30,22,22,28,13,31,44,43,10,12,38,50,2,AnonymousRoadnl12153247,97
11334,86,,112,111,87,80,92,81,84,78,83,,,94,82,,82,84,147,83,,,,91,,,,130,2,AnonymousRoadnl12153249,66
11335,46,53,6,35,69,4,23,30,5,7,12,4,3,4,23,5,9,38,4,42,14,49,56,64,44,33,60,100,2,AnonymousRoadnl12153247,97
11336,87,92,96,88,90,95,89,87,87,91,89,93,92,94,90,97,89,97,88,103,92,89,95,113,98,94,96,100,0,Gaasperdammerweg,488
11431,38,43,35,32,45,34,39,53,41,41,39,41,51,65,39,41,36,,42,,,47,45,41,42,41,,50,4,Verlengde Rijnkade,88
11337,98,103,98,98,98,70,68,13,64,57,84,81,92,90,86,86,86,88,87,100,102,103,106,108,103,84,88,100,0,Gaasperdammerweg,915
11338,6,,3,4,3,5,2,4,5,3,2,3,23,9,6,9,24,4,11,31,,,35,,,13,18,45,4,AnonymousRoadnl14154829,78
11339,11,5,6,28,21,32,,15,1,,10,16,6,4,,28,3,8,4,,,10,,5,,,,50,4,Langbroekdreef,50
11340,37,30,42,,33,,47,28,36,57,,35,51,46,35,41,39,32,44,49,,,42,,,60,57,50,4,Langbroekdreef,69
11341,68,67,45,75,69,3,37,26,5,4,4,4,4,4,17,4,4,50,8,56,35,69,79,64,78,61,84,100,2,AnonymousRoadnl12153247,97
11342,6,5,5,6,7,5,4,5,6,8,4,7,5,4,7,5,6,6,6,6,24,28,10,6,30,9,11,50,4,Gooiseweg,159
11343,88,,120,97,89,85,92,80,85,79,83,,,96,85,,84,87,91,84,,,,91,,,87,130,2,AnonymousRoadnl12153249,89
11344,37,40,11,17,5,48,35,16,34,37,47,31,14,45,11,54,48,6,48,43,34,124,44,40,48,35,26,50,4,Gooiseweg,178
11345,99,101,97,97,96,74,30,13,50,54,90,70,99,97,92,94,92,97,94,102,102,102,106,105,108,83,83,100,0,Gaasperdammerweg,912
11346,33,40,29,36,37,35,36,35,30,39,31,34,36,41,38,38,36,38,41,43,49,36,35,34,39,36,32,70,2,Gooiseweg,200
11347,99,101,98,98,98,73,56,15,61,64,90,84,97,93,92,90,88,88,89,102,100,103,105,107,103,85,88,100,0,Gaasperdammerweg,914
11348,32,28,29,24,40,18,37,40,40,25,31,38,42,29,40,27,33,42,35,39,41,,26,49,41,39,31,70,2,Gooiseweg,255
11349,66,69,66,68,65,62,58,46,51,23,67,60,73,67,70,69,72,70,,79,66,124,66,,64,,68,130,2,AnonymousRoadnl14154836,141
11350,86,,,83,86,83,,82,118,77,83,,,93,82,,84,87,147,83,,,,91,,,,130,2,AnonymousRoadnl12153249,42
11351,47,,50,,45,,50,55,51,77,71,48,67,52,50,58,39,66,54,49,50,,55,,,86,67,50,4,Langbroekdreef,65
11352,17,42,9,4,3,5,6,11,12,7,6,4,4,36,26,35,43,20,27,31,,31,48,33,,38,44,50,4,Langbroekdreef,128
11353,39,41,41,42,41,33,48,40,49,44,41,39,,41,47,47,46,47,,44,,,36,,41,,48,50,2,AnonymousRoadnl12154838,111
11356,33,31,33,42,41,33,45,45,49,44,38,42,48,50,30,26,46,47,56,48,49,57,27,,55,45,21,50,2,AnonymousRoadnl12154838,179
11357,28,36,33,30,9,21,45,26,22,30,28,33,40,50,30,30,34,30,31,52,49,35,34,33,28,41,6,70,2,Gooiseweg,200
11358,39,27,37,32,40,50,37,41,42,39,43,39,45,34,44,41,44,43,37,40,41,,48,51,43,44,31,50,4,Gooiseweg,143
11359,7,23,6,9,12,33,29,10,2,7,11,5,3,3,8,39,42,10,25,5,34,11,,,5,27,7,50,2,AnonymousRoadnl12154838,66
11360,32,30,30,29,36,46,32,18,24,31,46,17,22,39,30,47,44,25,41,40,29,124,38,39,44,26,25,50,4,Gooiseweg,179
11361,26,10,30,28,29,16,30,8,14,28,30,26,38,28,27,18,34,30,31,29,29,,17,28,17,27,8,70,2,Gooiseweg,252
11362,81,85,86,86,43,74,37,38,41,25,85,40,91,82,86,89,98,88,,102,85,124,82,,84,,80,130,2,AnonymousRoadnl14154836,141
11363,49,51,50,51,45,43,48,50,48,44,49,50,47,47,44,42,49,55,52,54,48,48,50,55,49,46,48,80,2,Gooiseweg,222
11366,41,45,41,42,47,38,36,44,44,35,34,42,47,42,43,40,43,45,51,50,48,44,44,48,45,43,43,70,2,Gooiseweg,201
11367,75,44,56,51,51,,74,88,82,,,86,,21,63,81,96,,60,11,83,51,,,,65,,50,2,AnonymousRoadnl12153249,25
11368,63,44,56,51,51,,6,46,78,,,43,,,59,81,41,,60,,48,51,,,,65,,50,2,AnonymousRoadnl12154862,20
11369,33,36,33,28,30,26,34,37,37,31,30,33,40,29,36,35,41,40,30,35,33,,34,46,35,30,35,70,2,Gooiseweg,254
11370,79,,,,,84,,81,,,82,,,,,,,,147,83,,,,,,,,50,2,AnonymousRoadnl12153249,14
11373,34,32,33,28,36,29,36,39,39,30,33,36,39,35,40,30,39,41,33,40,36,,28,46,41,39,35,70,2,Gooiseweg,255
11374,87,93,98,90,90,96,88,86,86,87,89,91,94,92,90,99,89,97,91,102,92,89,96,113,96,94,94,100,0,Gaasperdammerweg,489
11375,36,41,33,37,44,36,35,37,42,30,31,36,41,39,36,41,39,40,40,44,49,41,40,34,44,35,39,70,2,Gooiseweg,200
11376,88,93,98,88,91,93,87,86,86,87,91,90,94,91,91,99,90,97,91,99,93,89,96,114,96,94,97,100,0,Gaasperdammerweg,489
11377,83,54,68,87,88,88,71,74,82,,88,53,,89,85,66,61,83,60,83,71,51,51,92,,59,87,100,2,AnonymousRoadnl12153249,95
11378,15,9,6,7,5,5,4,7,5,5,5,5,6,4,5,5,65,39,45,62,32,49,49,65,46,21,52,70,2,Gooiseweg,260
11379,66,60,70,68,64,66,76,68,73,65,70,67,66,80,62,65,66,97,78,69,62,61,78,74,63,70,64,60,2,Gooiseweg,161
11381,86,92,89,97,41,66,21,14,59,14,89,13,103,95,96,90,100,93,,118,93,124,90,,96,77,88,130,2,AnonymousRoadnl14154836,141
11432,38,26,38,30,38,42,40,40,39,46,,48,37,36,40,,,38,,,44,44,39,,,,,50,4,Verlengde Rijnkade,83
11382,97,101,94,98,92,66,28,15,47,55,87,40,99,100,95,97,94,97,99,102,103,101,106,104,107,83,80,100,0,Gaasperdammerweg,910
11383,87,92,99,90,91,95,89,87,87,85,92,91,96,94,92,97,90,97,90,99,93,88,99,113,95,96,104,100,0,Gaasperdammerweg,489
11384,62,59,63,60,62,59,65,66,70,63,62,61,63,70,54,61,66,73,68,67,59,58,70,74,62,64,63,60,2,Gooiseweg,161
11385,52,54,49,54,52,46,50,55,55,49,51,50,50,56,45,51,52,70,57,58,52,53,61,58,53,47,54,70,2,Gooiseweg,231
11386,10,17,6,8,28,5,4,4,5,9,4,11,15,17,5,23,15,6,24,22,13,5,10,12,4,27,38,70,2,Gooiseweg,263
11388,56,54,58,54,59,53,59,61,56,60,56,54,56,68,48,52,57,70,60,63,50,53,61,61,54,60,54,60,2,Gooiseweg,161
11389,20,3,26,23,27,7,24,3,13,25,26,18,32,29,10,3,23,5,29,7,29,2,6,4,3,29,5,70,2,Gooiseweg,261
11390,48,,51,,62,,56,58,45,83,71,55,70,52,54,57,39,43,57,53,69,,58,,,101,63,50,4,Langbroekdreef,60
11391,74,44,56,84,90,,56,70,82,,,58,,21,84,66,73,,65,36,71,51,,,,59,,100,2,AnonymousRoadnl12153249,43
11392,47,42,39,45,6,8,41,20,43,44,13,13,12,51,49,50,53,38,54,31,55,47,48,41,49,48,51,50,4,Langbroekdreef,123
11393,46,38,48,41,,45,49,51,50,53,,56,35,,39,,,50,,,49,57,45,,,,,50,4,Verlengde Rijnkade,82
11394,47,46,46,43,61,34,50,59,48,46,42,47,51,73,46,51,44,,50,,,50,51,57,49,54,,50,4,Verlengde Rijnkade,88
11407,45,46,44,40,59,34,44,59,46,45,47,51,50,74,52,46,46,,49,,,54,48,55,52,44,,50,4,Verlengde Rijnkade,88
